,id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back,program_year,geometry,Length of Paved Road (meters)
45,2127898041,11938,Mill and Overlay,,Completed,BRABEC ST,2014,2014-07-25,BASIN ST,PROVINCE ST,,"LINESTRING (-79.99205709660021 40.45850857028439, -79.99201897748944 40.45852441191509, -79.99168599357317 40.45859153631532, -79.99131582389573 40.45859442412709, -79.99095639627245 40.45859598662118, -79.99059741241695 40.45859745410792, -79.99023798209872 40.45859892911323, -79.98995088861875 40.45860020316784, -79.98992106185636 40.45859511720191)",182.658422092155
46,905276843,2706,Base Repair,,Completed,SANTRON AVE,2012,2012-07-25,AZUR WAY,WESTMONT AVE,,"LINESTRING (-79.9875516259371 40.3904420624134, -79.98785783736295 40.39034920291327, -79.98793869472168 40.39032378147388)",35.39210667042708
47,905276843,2706,Base Repair,,Completed,SANTRON AVE,2012,2012-07-25,AZUR WAY,WESTMONT AVE,,"LINESTRING (-79.9875516259371 40.3904420624134, -79.98785783736295 40.39034920291327, -79.98793869472168 40.39032378147388)",35.39210667042708
48,446644642,2706,Mill and Overlay,,Completed,SANTRON AVE,2012,2012-07-25,AZUR WAY,WESTMONT AVE,,"LINESTRING (-79.9875516259371 40.3904420624134, -79.98785783736295 40.39034920291327, -79.98793869472168 40.39032378147388)",35.39210667042708
49,446644642,2706,Mill and Overlay,,Completed,SANTRON AVE,2012,2012-07-25,AZUR WAY,WESTMONT AVE,,"LINESTRING (-79.9875516259371 40.3904420624134, -79.98785783736295 40.39034920291327, -79.98793869472168 40.39032378147388)",35.39210667042708
50,1025083285,11054,Base Repair,,Completed,DARLINGTON RD,2010,2010-09-03,E CIRCUIT RD,DARLINGTON CT,,"LINESTRING (-79.93391908901609 40.43702299153157, -79.93384960432886 40.4367498065433, -79.93378113922947 40.43648037754517, -79.9337126750284 40.43621094951859, -79.93364376077139 40.43594144383383, -79.9335814365553 40.43569515273498, -79.9335567867839 40.43562748787299)",158.0041248425599
51,1025083285,11054,Base Repair,,Completed,DARLINGTON RD,2010,2010-09-03,E CIRCUIT RD,DARLINGTON CT,,"LINESTRING (-79.93391908901609 40.43702299153157, -79.93384960432886 40.4367498065433, -79.93378113922947 40.43648037754517, -79.9337126750284 40.43621094951859, -79.93364376077139 40.43594144383383, -79.9335814365553 40.43569515273498, -79.9335567867839 40.43562748787299)",158.0041248425599
52,2066755071,11054,Mill and Overlay,,Completed,DARLINGTON RD,2010,2010-09-03,E CIRCUIT RD,DARLINGTON CT,,"LINESTRING (-79.93391908901609 40.43702299153157, -79.93384960432886 40.4367498065433, -79.93378113922947 40.43648037754517, -79.9337126750284 40.43621094951859, -79.93364376077139 40.43594144383383, -79.9335814365553 40.43569515273498, -79.9335567867839 40.43562748787299)",158.0041248425599
53,2066755071,11054,Mill and Overlay,,Completed,DARLINGTON RD,2010,2010-09-03,E CIRCUIT RD,DARLINGTON CT,,"LINESTRING (-79.93391908901609 40.43702299153157, -79.93384960432886 40.4367498065433, -79.93378113922947 40.43648037754517, -79.9337126750284 40.43621094951859, -79.93364376077139 40.43594144383383, -79.9335814365553 40.43569515273498, -79.9335567867839 40.43562748787299)",158.0041248425599
54,2042518736,7346,Base Repair,,Completed,COLTART AVE,2010,2010-08-20,UNNAMED28L WAY,LOUISA ST,,"LINESTRING (-79.95862514255981 40.43773533158735, -79.95837283723753 40.43753404268453, -79.95812422668602 40.43733585796062, -79.95787561972777 40.43713767265251, -79.9576270172611 40.43693957222594, -79.9573784120995 40.4367413857497, -79.95712981142944 40.43654328483924, -79.9568650653388 40.43633219038389)",215.8195331711069
55,2042518736,7346,Base Repair,,Completed,COLTART AVE,2010,2010-08-20,UNNAMED28L WAY,LOUISA ST,,"LINESTRING (-79.95862514255981 40.43773533158735, -79.95837283723753 40.43753404268453, -79.95812422668602 40.43733585796062, -79.95787561972777 40.43713767265251, -79.9576270172611 40.43693957222594, -79.9573784120995 40.4367413857497, -79.95712981142944 40.43654328483924, -79.9568650653388 40.43633219038389)",215.8195331711069
56,1654782248,7346,Superpave,,Completed,COLTART AVE,2010,2010-08-20,UNNAMED28L WAY,LOUISA ST,,"LINESTRING (-79.95862514255981 40.43773533158735, -79.95837283723753 40.43753404268453, -79.95812422668602 40.43733585796062, -79.95787561972777 40.43713767265251, -79.9576270172611 40.43693957222594, -79.9573784120995 40.4367413857497, -79.95712981142944 40.43654328483924, -79.9568650653388 40.43633219038389)",215.8195331711069
57,1654782248,7346,Superpave,,Completed,COLTART AVE,2010,2010-08-20,UNNAMED28L WAY,LOUISA ST,,"LINESTRING (-79.95862514255981 40.43773533158735, -79.95837283723753 40.43753404268453, -79.95812422668602 40.43733585796062, -79.95787561972777 40.43713767265251, -79.9576270172611 40.43693957222594, -79.9573784120995 40.4367413857497, -79.95712981142944 40.43654328483924, -79.9568650653388 40.43633219038389)",215.8195331711069
58,552260254,19767,Base Repair,,Completed,MONITOR ST,2014,2014-05-30,MONITOR ST,BEECHWOOD BLVD,,"LINESTRING (-79.92665068799992 40.42556554975555, -79.92632211571004 40.4255041325416)",28.70504265875396
59,552260254,19767,Base Repair,,Completed,MONITOR ST,2014,2014-05-30,MONITOR ST,BEECHWOOD BLVD,,"LINESTRING (-79.92665068799992 40.42556554975555, -79.92632211571004 40.4255041325416)",28.70504265875396
60,1518445702,19767,Superpave,,Completed,MONITOR ST,2014,2014-05-30,MONITOR ST,BEECHWOOD BLVD,,"LINESTRING (-79.92665068799992 40.42556554975555, -79.92632211571004 40.4255041325416)",28.70504265875396
61,1518445702,19767,Superpave,,Completed,MONITOR ST,2014,2014-05-30,MONITOR ST,BEECHWOOD BLVD,,"LINESTRING (-79.92665068799992 40.42556554975555, -79.92632211571004 40.4255041325416)",28.70504265875396
62,1415255480,11495,Base Repair,,Completed,KING AVE,2012,2012-10-09,BEVERLY PL,HAMPTON ST,,"LINESTRING (-79.92712691906802 40.47628180102996, -79.92698003912916 40.47653529390521, -79.92683487766746 40.47678635115211, -79.92668926704812 40.47703741702669, -79.92657545589152 40.47725725101996)",117.9969893848935
63,1415255480,11495,Base Repair,,Completed,KING AVE,2012,2012-10-09,BEVERLY PL,HAMPTON ST,,"LINESTRING (-79.92712691906802 40.47628180102996, -79.92698003912916 40.47653529390521, -79.92683487766746 40.47678635115211, -79.92668926704812 40.47703741702669, -79.92657545589152 40.47725725101996)",117.9969893848935
64,570620018,11495,Mill and Overlay,,Completed,KING AVE,2012,2012-10-09,BEVERLY PL,HAMPTON ST,,"LINESTRING (-79.92712691906802 40.47628180102996, -79.92698003912916 40.47653529390521, -79.92683487766746 40.47678635115211, -79.92668926704812 40.47703741702669, -79.92657545589152 40.47725725101996)",117.9969893848935
65,570620018,11495,Mill and Overlay,,Completed,KING AVE,2012,2012-10-09,BEVERLY PL,HAMPTON ST,,"LINESTRING (-79.92712691906802 40.47628180102996, -79.92698003912916 40.47653529390521, -79.92683487766746 40.47678635115211, -79.92668926704812 40.47703741702669, -79.92657545589152 40.47725725101996)",117.9969893848935
66,1364867302,14157,Base Repair,,Completed,CATO ST,2010,2010-08-10,GORMAN WAY,ROMEO ST,,"LINESTRING (-79.95733932370652 40.43335005579051, -79.95701133891482 40.43330629429278, -79.9569057724959 40.43329226484332)",37.34305601047269
67,1364867302,14157,Base Repair,,Completed,CATO ST,2010,2010-08-10,GORMAN WAY,ROMEO ST,,"LINESTRING (-79.95733932370652 40.43335005579051, -79.95701133891482 40.43330629429278, -79.9569057724959 40.43329226484332)",37.34305601047269
68,391542477,14157,Mill and Overlay,,Completed,CATO ST,2010,2010-08-10,GORMAN WAY,ROMEO ST,,"LINESTRING (-79.95733932370652 40.43335005579051, -79.95701133891482 40.43330629429278, -79.9569057724959 40.43329226484332)",37.34305601047269
69,391542477,14157,Mill and Overlay,,Completed,CATO ST,2010,2010-08-10,GORMAN WAY,ROMEO ST,,"LINESTRING (-79.95733932370652 40.43335005579051, -79.95701133891482 40.43330629429278, -79.9569057724959 40.43329226484332)",37.34305601047269
70,243811416,6413,Base Repair,,Completed,WALLINGFORD ST,2014,2014-06-09,MOREWOOD AVE,UNNAMED51P52B WAY,,"LINESTRING (-79.94434340367771 40.45295140648558, -79.94400705197744 40.45305363806018, -79.94389936553443 40.45308580101631)",40.51518527717681
71,243811416,6413,Base Repair,,Completed,WALLINGFORD ST,2014,2014-06-09,MOREWOOD AVE,UNNAMED51P52B WAY,,"LINESTRING (-79.94434340367771 40.45295140648558, -79.94400705197744 40.45305363806018, -79.94389936553443 40.45308580101631)",40.51518527717681
72,1481534266,6413,Mill and Overlay,,Completed,WALLINGFORD ST,2014,2014-06-09,MOREWOOD AVE,UNNAMED51P52B WAY,,"LINESTRING (-79.94434340367771 40.45295140648558, -79.94400705197744 40.45305363806018, -79.94389936553443 40.45308580101631)",40.51518527717681
73,1481534266,6413,Mill and Overlay,,Completed,WALLINGFORD ST,2014,2014-06-09,MOREWOOD AVE,UNNAMED51P52B WAY,,"LINESTRING (-79.94434340367771 40.45295140648558, -79.94400705197744 40.45305363806018, -79.94389936553443 40.45308580101631)",40.51518527717681
74,1640713031,9748,Base Repair,,Completed,ORMSBY ST,2009,2009-10-08,COMO ST,OTTILLIA ST,,"LINESTRING (-79.98171424655844 40.4127551260459, -79.98135677905913 40.41276786707268, -79.98099790479804 40.41277883113882, -79.9806708803054 40.41278875146264, -79.98028011854669 40.412799557528, -79.97992119128504 40.4128088896334, -79.97956226402336 40.41281822105353, -79.97924507698139 40.41282691706318)",209.7301568211312
75,1640713031,9748,Base Repair,,Completed,ORMSBY ST,2009,2009-10-08,COMO ST,OTTILLIA ST,,"LINESTRING (-79.98171424655844 40.4127551260459, -79.98135677905913 40.41276786707268, -79.98099790479804 40.41277883113882, -79.9806708803054 40.41278875146264, -79.98028011854669 40.412799557528, -79.97992119128504 40.4128088896334, -79.97956226402336 40.41281822105353, -79.97924507698139 40.41282691706318)",209.7301568211312
76,1526946066,9748,Superpave,,Completed,ORMSBY ST,2009,2009-10-08,COMO ST,OTTILLIA ST,,"LINESTRING (-79.98171424655844 40.4127551260459, -79.98135677905913 40.41276786707268, -79.98099790479804 40.41277883113882, -79.9806708803054 40.41278875146264, -79.98028011854669 40.412799557528, -79.97992119128504 40.4128088896334, -79.97956226402336 40.41281822105353, -79.97924507698139 40.41282691706318)",209.7301568211312
77,1526946066,9748,Superpave,,Completed,ORMSBY ST,2009,2009-10-08,COMO ST,OTTILLIA ST,,"LINESTRING (-79.98171424655844 40.4127551260459, -79.98135677905913 40.41276786707268, -79.98099790479804 40.41277883113882, -79.9806708803054 40.41278875146264, -79.98028011854669 40.412799557528, -79.97992119128504 40.4128088896334, -79.97956226402336 40.41281822105353, -79.97924507698139 40.41282691706318)",209.7301568211312
78,1096275364,7305,Base Repair,,Completed,STEWART AVE,2010,2010-06-30,PARKDALE AVE,BETHESDA ST,,"LINESTRING (-79.98056928174506 40.38233834592738, -79.98093422143093 40.38232571752147, -79.98129244261678 40.38231347436349, -79.98162863980681 40.38231392804196, -79.98198582793009 40.38233834387455, -79.98234313283436 40.38236627416384, -79.98243628363772 40.38237356927952)",158.9202837361253
79,1096275364,7305,Base Repair,,Completed,STEWART AVE,2010,2010-06-30,PARKDALE AVE,BETHESDA ST,,"LINESTRING (-79.98056928174506 40.38233834592738, -79.98093422143093 40.38232571752147, -79.98129244261678 40.38231347436349, -79.98162863980681 40.38231392804196, -79.98198582793009 40.38233834387455, -79.98234313283436 40.38236627416384, -79.98243628363772 40.38237356927952)",158.9202837361253
80,185070778,7305,Superpave,,Completed,STEWART AVE,2010,2010-06-30,PARKDALE AVE,BETHESDA ST,,"LINESTRING (-79.98056928174506 40.38233834592738, -79.98093422143093 40.38232571752147, -79.98129244261678 40.38231347436349, -79.98162863980681 40.38231392804196, -79.98198582793009 40.38233834387455, -79.98234313283436 40.38236627416384, -79.98243628363772 40.38237356927952)",158.9202837361253
81,185070778,7305,Superpave,,Completed,STEWART AVE,2010,2010-06-30,PARKDALE AVE,BETHESDA ST,,"LINESTRING (-79.98056928174506 40.38233834592738, -79.98093422143093 40.38232571752147, -79.98129244261678 40.38231347436349, -79.98162863980681 40.38231392804196, -79.98198582793009 40.38233834387455, -79.98234313283436 40.38236627416384, -79.98243628363772 40.38237356927952)",158.9202837361253
82,704784555,10601,Base Repair,,Completed,VINIAL ST,2009,2009-07-28,SPRING GARDEN AVE,AHLERS WAY,,"LINESTRING (-79.99425504503004 40.45803845963202, -79.99444081393585 40.45811435464306)",17.86920939741487
83,704784555,10601,Base Repair,,Completed,VINIAL ST,2009,2009-07-28,SPRING GARDEN AVE,AHLERS WAY,,"LINESTRING (-79.99425504503004 40.45803845963202, -79.99444081393585 40.45811435464306)",17.86920939741487
84,2079195202,10601,Superpave,,Completed,VINIAL ST,2009,2009-07-28,SPRING GARDEN AVE,AHLERS WAY,,"LINESTRING (-79.99425504503004 40.45803845963202, -79.99444081393585 40.45811435464306)",17.86920939741487
85,2079195202,10601,Superpave,,Completed,VINIAL ST,2009,2009-07-28,SPRING GARDEN AVE,AHLERS WAY,,"LINESTRING (-79.99425504503004 40.45803845963202, -79.99444081393585 40.45811435464306)",17.86920939741487
86,1694370237,15714,Base Repair,,Completed,SIMONA DR,2012,2012-05-10,WOODBINE ST,FARMINGTON ST,,"LINESTRING (-79.93543579555863 40.48525772334825, -79.93532162058435 40.48550743412165, -79.93521809154447 40.48569730739992, -79.93515485643667 40.48589602930929, -79.93513175266588 40.48608472565638, -79.9351344925275 40.48623861119852, -79.93515790082716 40.4864060064349, -79.93517183459555 40.48653076415068)",145.6497907243905
87,1694370237,15714,Base Repair,,Completed,SIMONA DR,2012,2012-05-10,WOODBINE ST,FARMINGTON ST,,"LINESTRING (-79.93543579555863 40.48525772334825, -79.93532162058435 40.48550743412165, -79.93521809154447 40.48569730739992, -79.93515485643667 40.48589602930929, -79.93513175266588 40.48608472565638, -79.9351344925275 40.48623861119852, -79.93515790082716 40.4864060064349, -79.93517183459555 40.48653076415068)",145.6497907243905
88,2030415993,15714,Mill and Overlay,,Completed,SIMONA DR,2012,2012-05-10,WOODBINE ST,FARMINGTON ST,,"LINESTRING (-79.93543579555863 40.48525772334825, -79.93532162058435 40.48550743412165, -79.93521809154447 40.48569730739992, -79.93515485643667 40.48589602930929, -79.93513175266588 40.48608472565638, -79.9351344925275 40.48623861119852, -79.93515790082716 40.4864060064349, -79.93517183459555 40.48653076415068)",145.6497907243905
89,2030415993,15714,Mill and Overlay,,Completed,SIMONA DR,2012,2012-05-10,WOODBINE ST,FARMINGTON ST,,"LINESTRING (-79.93543579555863 40.48525772334825, -79.93532162058435 40.48550743412165, -79.93521809154447 40.48569730739992, -79.93515485643667 40.48589602930929, -79.93513175266588 40.48608472565638, -79.9351344925275 40.48623861119852, -79.93515790082716 40.4864060064349, -79.93517183459555 40.48653076415068)",145.6497907243905
90,444512824,1798,Base Repair,,Completed,N BRADDOCK AVE,2014,2014-04-15,SUSQUEHANNA ST,SUSQUEHANNA ST,,"LINESTRING (-79.89219677545802 40.45115691171306, -79.89210509519675 40.45129761654177)",17.45290432415171
91,444512824,1798,Base Repair,,Completed,N BRADDOCK AVE,2014,2014-04-15,SUSQUEHANNA ST,SUSQUEHANNA ST,,"LINESTRING (-79.89219677545802 40.45115691171306, -79.89210509519675 40.45129761654177)",17.45290432415171
92,121547804,1798,Mill and Overlay,,Completed,N BRADDOCK AVE,2014,2014-04-15,SUSQUEHANNA ST,SUSQUEHANNA ST,,"LINESTRING (-79.89219677545802 40.45115691171306, -79.89210509519675 40.45129761654177)",17.45290432415171
93,121547804,1798,Mill and Overlay,,Completed,N BRADDOCK AVE,2014,2014-04-15,SUSQUEHANNA ST,SUSQUEHANNA ST,,"LINESTRING (-79.89219677545802 40.45115691171306, -79.89210509519675 40.45129761654177)",17.45290432415171
94,946333708,11102,Base Repair,,Completed,AYLESBORO AVE,2012,2012-06-26,MURDOCH RD,FORBES AVE,,"LINESTRING (-79.93355133221348 40.43829019509131, -79.93323877508847 40.43837633047398, -79.93286090774737 40.43845709109777, -79.93251516416082 40.43853106717245, -79.93216897231493 40.43860513546647, -79.93182322783007 40.43867910864341, -79.93147748065026 40.43875308037156, -79.93113128521112 40.4388270602228, -79.93076770377797 40.43890522837573)",245.9197167888822
95,946333708,11102,Base Repair,,Completed,AYLESBORO AVE,2012,2012-06-26,MURDOCH RD,FORBES AVE,,"LINESTRING (-79.93355133221348 40.43829019509131, -79.93323877508847 40.43837633047398, -79.93286090774737 40.43845709109777, -79.93251516416082 40.43853106717245, -79.93216897231493 40.43860513546647, -79.93182322783007 40.43867910864341, -79.93147748065026 40.43875308037156, -79.93113128521112 40.4388270602228, -79.93076770377797 40.43890522837573)",245.9197167888822
