,id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back,program_year
233,756471359,4800,Base Repair,,Completed,POTOMAC AVE,2009,2009-07-22,BANKSVILLE RD,DODDS AVE,
234,454965533,4297,Base Repair,,Completed,VILSACK ST,2013,2013-08-27,TEAK WAY,CHISLETT ST,
235,578886449,3660,Base Repair,,Completed,E ELIZABETH ST,2013,2013-06-18,ELECTRIC ST,AMPERE ST,
236,1768150322,533,Base Repair,,Completed,HOBART ST,2010,2010-06-04,SHADY AVE,MURRAY AVE,
237,498198493,17460,Base Repair,,Completed,SACRAMENTO AVE,2012,2012-08-29,STRICKLER ST,GEORGE ST,
238,662321342,2513,Base Repair,,Completed,VALERA ST,2009,2009-07-21,ALMONT ST,OLIVET AVE,
239,160938831,5756,Base Repair,,Completed,COPPERFIELD AVE,2009,2009-07-21,WESTMONT AVE,DELLROSE ST,
240,1748093670,12382,Base Repair,,Completed,HIGHNOTE WAY,2009,2009-09-09,LINNVIEW AVE,NORTHERN WAY,
241,1320305719,4267,Base Repair,,Completed,DALZELL PL,2011,2011-09-13,BARNSDALE ST,BEECHWOOD BLVD,
242,1765970578,13522,Base Repair,,Completed,GOE AVE,2010,2010-05-06,UNNAMED114MS WAY,ATKINS ST,
243,1222396899,11635,Base Repair,,Completed,HAMILTON AVE,2014,2014-06-20,NEUMAN WAY,BRUSHTON AVE,
244,1100294554,10759,Base Repair,,Completed,CLAIRTONIC ST,2013,2013-05-31,KIRWAN WAY,ELMONT ST,
245,522780939,714,Base Repair,,Completed,BARRY ST,2014,2014-09-20,STELLA ST,MCCORD ST,
246,1679084260,18629,Base Repair,,Completed,BARRY ST,2014,2014-09-20,HOLT ST,MISSION ST,
247,1949805977,1433,Base Repair,,Completed,PAULSON AVE,2009,2009-08-14,REIMER WAY,FRANKSTOWN AVE,
248,551391861,9445,Base Repair,,Completed,PAULSON AVE,2009,2009-08-14,AUBURN ST,DIX WAY,
249,1968109377,10365,Base Repair,,Completed,UPTEGRAF ST,2013,2013-07-18,PHILANDER ST,OBER ST,
250,1814215391,10223,Base Repair,,Completed,FORBES AVE,2009,2009-07-01,FORBES TER,WIGHTMAN ST,
251,2099776336,1343,Base Repair,,Completed,N BRADDOCK AVE,2014,2014-04-15,TIOGA ST,CASSINA WAY,
252,270237030,1095,Base Repair,,Completed,CREEDMOOR AVE,2010,2010-06-08,HOBSON ST,FREEDOM AVE,
253,909552602,14135,Base Repair,,Completed,WELLESLEY AVE,2010,2010-05-14,N NEGLEY AVE,SAMANTHA WAY,
254,686589268,3466,Base Repair,,Completed,GLENBURY ST,2010,2010-07-02,TRANSPORT ST,SAW MILL RUN BLVD,
255,1105212857,1396,Base Repair,,Completed,SPECK ST,2010,2010-05-06,LAPISH RD,HALLER ST,
256,2083112672,6593,Base Repair,,Completed,WESTMONT AVE,2009,2009-07-20,NEWETT ST,W CHERRYHILL ST,
257,1453349130,6160,Base Repair,,Completed,CARRINGTON ST,2014,2014-07-03,PRYOR WAY,ARCH ST,
258,104155180,8401,Base Repair,,Completed,CATO ST,2010,2010-08-10,WARD ST,HARDIE WAY,
259,444910131,9881,Base Repair,,Completed,GLENBURY ST,2010,2010-07-02,KOHEN ST,SELDON ST,
260,1705980188,19059,Base Repair,,Completed,FIFTH AVE,2010,2010-07-31,MAGEE ST,WASHINGTON PL,
261,2090526093,11976,Base Repair,,Completed,N EUCLID AVE,2015,2015-04-29,BUNKERHILL ST,BOWDEN ST,
262,1318058625,16711,Base Repair,,Completed,VILSACK ST,2013,2013-08-27,SNOW WAY,MORNINGSIDE AVE,
263,1162935842,2419,Base Repair,,Completed,COLTART AVE,2010,2010-08-20,IROQUOIS WAY,FORBES AVE,
264,1877225107,15010,Base Repair,,Completed,BILLIARD WAY,2011,2011-08-30,HUTCHINSON ST,OVERTON ST,
265,1701408681,8171,Base Repair,,Completed,ADELAIDE ST,2009,2009-05-05,CAMP ST,WICHITA WAY,
266,661826974,17100,Base Repair,,Completed,MELVIN ST,2013,2013-06-25,PHILLIPS AVE,WIGHTMAN ST,
267,946445193,18612,Base Repair,,Completed,LINDBERG AVE,2010,2010-05-27,KINLEY WAY,LITTLE ST,
268,1160740215,17023,Base Repair,,Completed,BRIGHTON RD,2012,2012-05-21,SAMPSONIA ST,PENNSYLVANIA AVE,
269,1719879696,4622,Base Repair,,Completed,GORMAN WAY,2010,2010-08-10,CATO ST,DEAD END,
270,1902405594,12757,Base Repair,,Completed,CENTRE AVE,2010,2010-09-23,S NEGLEY AVE,S GRAHAM ST,
271,814683888,18661,Base Repair,,Completed,BONAVENTURE WAY,2010,2010-05-06,PERROTT ST,CALIFORNIA AVE,
272,1307661156,13893,Base Repair,,Completed,UPTEGRAF ST,2013,2013-07-18,ONONDAGO ST,PHILANDER ST,
273,796628688,15980,Base Repair,,Completed,ORMSBY ST,2009,2009-10-08,BURR ST,COMO ST,
274,1476916787,4700,Base Repair,,Completed,WELLESLEY AVE,2010,2010-05-14,ETUDE WAY,SHERIDAN AVE,
275,1021021382,3491,Base Repair,,Completed,N BRADDOCK AVE,2014,2014-04-15,HAMILTON AVE,MULFORD ST,
276,225739285,18083,Base Repair,,Completed,CARRINGTON ST,2014,2014-07-03,FIREMAN WAY,CHARLICK WAY,
277,2056005194,6251,Base Repair,,Completed,CARRINGTON ST,2014,2014-07-03,SATURN WAY,PRYOR WAY,
278,2034631651,5041,Base Repair,,Completed,ONEIDA ST,2010,2010-06-02,W SYCAMORE ST,PIERMONT ST,
279,1064707059,9873,Base Repair,,Completed,E ELIZABETH ST,2013,2013-06-18,AMPERE ST,ORINOCO ST,
280,740556568,16466,Base Repair,,Completed,FINANCE ST,2009,2009-05-29,N BRADDOCK AVE,N RICHLAND ST,
281,124910942,6816,Base Repair,,Completed,WATSON ST,2012,2012-06-09,CHATHAM SQ,BOYD ST,
282,1290055035,18434,Base Repair,,Completed,CLAIRTONIC ST,2013,2013-05-31,ELRAMA WAY,OAKMONT ST,
283,1059668449,8255,Base Repair,,Completed,AURELIA ST,2014,2014-08-04,DENNISTON PL,MELMORE WAY,
284,2040683767,18836,Base Repair,,Completed,BRIGHTON RD,2012,2012-05-21,OFFLEY WAY,RIVERSEA RD,
285,682204160,8125,Base Repair,,Completed,FORBES AVE,2009,2009-07-01,WIGHTMAN ST,MURDOCH RD,
286,858512086,10269,Base Repair,,Completed,AUBURN ST,2009,2009-08-14,ASHLEY ST,LARIMER AVE,
287,956914438,1843,Base Repair,,Completed,ONONDAGO ST,2013,2013-07-18,NIGHTINGALE WAY,UPTEGRAF ST,
288,348133482,11086,Base Repair,,Completed,SANTRON AVE,2012,2012-07-25,ALMONT ST,VALERA ST,
289,1213371689,13869,Base Repair,,Completed,WILTSIE ST,2010,2010-08-25,WARDSONS ST,HIGHLAND DR,
290,1037326118,11558,Base Repair,,Completed,MIDDLETOWN RD,2009,2009-05-19,OAKGLEN ST,STRAKA ST,
291,545732324,11191,Base Repair,,Completed,SACRAMENTO AVE,2012,2012-08-29,DAYKIN ST,MINTON ST,
292,1613734063,6103,Base Repair,,Completed,ELLSWORTH AVE,2009,2009-06-22,ST JAMES ST,ST JAMES PL,
293,406174985,12221,Base Repair,,Completed,WILTON WAY,2012,2012-08-17,DEAD END,CRUCIBLE ST,
294,959403296,14776,Base Repair,,Completed,KELLY ST,2012,2012-05-04,N BRADDOCK AVE,COLLIER ST,
295,1994063077,2949,Base Repair,,Completed,FINANCE ST,2009,2009-05-29,N RICHLAND ST,N DUNFERMLINE ST,
296,2018381216,9827,Base Repair,,Completed,ELLSWORTH AVE,2009,2009-08-07,DEVONSHIRE ST,ELLSWORTH TER,
297,935244375,11930,Base Repair,,Completed,N BRADDOCK AVE,2014,2014-04-15,BENNETT ST,FLEURY WAY,
298,818847312,15882,Base Repair,,Completed,BROAD ST,2011,2011-10-25,N AIKEN AVE,N ATLANTIC AVE,
299,1864100346,6818,Base Repair,,Completed,CENTRE AVE,2013,2013-07-16,N CRAIG ST,CHESNEY WAY,
300,2120774686,1533,Base Repair,,Completed,WELLESLEY AVE,2010,2010-05-14,ROXANNA WAY,PORTLAND ST,
301,1031173026,12857,Base Repair,,Completed,SUNCREST ST,2010,2010-09-08,GRIMES AVE,ROLL WAY,
302,1267487127,11029,Base Repair,,Completed,PARQUET ST,2013,2013-10-02,JILLSON AVE,BODKIN ST,
303,1962695174,4968,Base Repair,,Completed,SELLERS ST,2013,2013-08-14,PURITAN WAY,EMERSON ST,
304,1650584508,12607,Base Repair,,Completed,CREEDMOOR AVE,2010,2010-06-08,FREEDOM AVE,OAKRIDGE ST,
305,1143384223,1574,Base Repair,,Completed,CRANE AVE,2010,2010-07-23,BRASHEAR HIGH DR,SAW MILL RUN BLVD,
306,1014195028,304,Base Repair,,Completed,STEELE CT,2013,2013-06-18,E ELIZABETH ST,KILBOURNE ST,
307,405129852,13204,Base Repair,,Completed,ELLSWORTH AVE,2009,2009-08-07,ELLSWORTH TER,N NEVILLE ST,
308,270013003,13146,Base Repair,,Completed,FINANCE ST,2009,2009-05-29,ZENITH WAY,N HOMEWOOD AVE,
309,1655141204,5620,Base Repair,,Completed,SANTRON AVE,2012,2012-07-25,SPOKANE AVE,AMZI WAY,
310,1985014889,12487,Base Repair,Work Completed by DPW Contractor,Completed,ARRIBA WAY,2015,2015-08-04,DEAD END,CUSTER AVE,
311,2041522153,17614,Base Repair,Work Completed by DPW Contractor,Completed,AYLESBORO AVE,2015,2015-06-25,MURRAY AVE,VALMONT ST,
312,315476234,15375,Base Repair,Work Completed by DPW Contractor,Completed,BEAM WAY,2015,2015-10-02,RED OAK WAY,BIGHAM ST,
313,820594550,729,Base Repair,Work Completed by DPW Contractor,Completed,BINGHAM ST,2015,2015-05-07,S 15TH ST,S 14TH ST,
314,420144055,7070,Base Repair,Work Completed by DPW Contractor,Completed,BINGHAM ST,2015,2015-05-07,S 14TH ST,S 13TH ST,
315,2051525047,10515,Base Repair,Work Completed by DPW Contractor,Completed,BINGHAM ST,2015,2015-05-07,S 17TH ST,S 16TH ST,
316,128307059,13928,Base Repair,Work Completed by DPW Contractor,Completed,BINGHAM ST,2015,2015-05-07,S 16TH ST,S 15TH ST,
317,1730322107,18575,Base Repair,Work Completed by DPW Contractor,Completed,BINGHAM ST,2015,2015-05-07,S 13TH ST,BEDFORD SQ,
318,1870507568,7865,Base Repair,Work Completed by DPW Contractor,Completed,BRETT ST,2015,2015-07-14,KINMOUNT ST,HARRIS AVE,
319,1047009219,10163,Base Repair,Work Completed by DPW Contractor,Completed,BRETT ST,2015,2015-07-14,WILLOUGHBY ST,KINMOUNT ST,
320,254711361,13927,Base Repair,Work Completed by DPW Contractor,Completed,BRETT ST,2015,2015-07-14,HARRIS AVE,HYDE ST,
321,740663176,16860,Base Repair,Work Completed by DPW Contractor,Completed,BRETT ST,2015,2015-07-14,HYDE ST,KEEVER AVE,
322,1570498674,13096,Base Repair,,Completed,WENTWORTH AVE,2010,2010-06-14,METHYL ST,RUTHERFORD AVE,
323,1548988166,3814,Base Repair,Work Completed by DPW Contractor,Completed,K WAY,2015,2015-11-27,DEAD END,H WAY,
324,102120476,6904,Base Repair,Work Completed by DPW Contractor,Completed,CLOVER ST,2015,2015-11-27,JONQUIL WAY,SPRING ST,
325,224770793,9278,Base Repair,Work Completed by DPW Contractor,Completed,ELKTON ST,2015,2015-07-02,NAVAJO WAY,LORENZ AVE,
326,552216784,12359,Base Repair,Work Completed by DPW Contractor,Completed,ELKTON ST,2015,2015-07-02,NAVAJO WAY,NAVAJO WAY,
327,9695197,13195,Base Repair,Work Completed by DPW Contractor,Completed,ELKTON ST,2015,2015-07-02,RAMONA ST,NAVAJO WAY,
328,1496668801,14436,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-07-10,AYLESBORO AVE,NORTHUMBERLAND ST,
329,383383362,3359,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-07-10,NORTHUMBERLAND ST,ALBEMARLE AVE,
330,1944131850,169,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,SENECA ST,JUMONVILLE ST,
331,1723331918,7832,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,GIST ST,MILTENBERGER ST,
332,1124549996,9466,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,JUMONVILLE ST,GIST ST,
333,347977975,3231,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,MOULTRIE ST,SENECA ST,
334,516391387,6385,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,BRADY ST,MOULTRIE ST,
335,69588873,8235,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,FORBES AVE RAMP,BRADY ST,
336,1389735345,1272,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-07-10,SCHENLEY RD,PLAINFIELD ST,
337,230589775,10207,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-07-10,ALBEMARLE AVE,SCHENLEY RD,
338,195625781,6798,Base Repair,Work Completed by DPW Contractor,Completed,GEORGIA AVE,2015,2015-04-23,DEAD END,WILBUR ST,
339,2038201698,3005,Base Repair,Work Completed by DPW Contractor,Completed,GEORGIA AVE,2015,2015-04-23,WILBUR ST,WILBUR WAY,
340,623933197,8068,Base Repair,Work Completed by DPW Contractor,Completed,GEORGIA AVE,2015,2015-04-23,WILBUR WAY,REIFERT ST,
341,795917962,6625,Base Repair,Work Completed by DPW Contractor,Completed,GLEN MAWR ST,2015,2015-07-02,HAMMOND ST,NARCISSUS AVE,
342,1089679191,8856,Base Repair,Work Completed by DPW Contractor,Completed,GLEN MAWR ST,2015,2015-07-02,NARCISSUS AVE,ZEPHYR AVE,
343,267713841,12488,Base Repair,Work Completed by DPW Contractor,Completed,HILLGROVE AVE,2015,2015-09-02,DEAD END,BOUSTEAD ST,
344,1801033039,407,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWILD ST,2015,2015-10-28,N HOMEWOOD AVE,N LANG AVE,
345,1676187316,590,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWILD ST,2015,2015-10-28,AMITY WAY,GERRITT ST,
346,2104537129,9131,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWILD ST,2015,2015-10-28,N MURTLAND ST,AMITY WAY,
347,1753020685,11100,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWILD ST,2015,2015-10-28,GERRITT ST,BEECHER ST,
348,1462195943,11125,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWILD ST,2015,2015-10-28,N LANG AVE,N MURTLAND ST,
349,522450087,5342,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWOOD RD,2015,2015-07-13,MORANGE RD,SAXMAN ST,
350,65785598,16794,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWOOD RD,2015,2015-07-13,SAXMAN ST,BELL ST,
351,1930660471,16888,Base Repair,,Completed,CLAIRTONIC ST,2013,2013-05-31,ELMONT ST,STRATMORE ST,
352,1687203746,6188,Base Repair,Work Completed by DPW Contractor,Completed,LAMONT PL,2015,2015-06-22,ELWOOD ST,ALDER ST,
353,2114893286,5651,Base Repair,Work Completed by DPW Contractor,Completed,LAMONT PL,2015,2015-06-22,ALDER ST,FELIX WAY,
354,668687627,16579,Base Repair,Work Completed by DPW Contractor,Completed,LAMONT PL,2015,2015-06-22,FELIX WAY,ELLSWORTH AVE,
355,569713046,15535,Base Repair,Work Completed by DPW Contractor,Completed,LILLIAN WAY,2015,2015-05-20,KNOX AVE,ASTEROID WAY,
356,1720422560,3316,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,IROQUOIS WAY,FORBES AVE,
357,806114318,5508,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,BATES ST,LOUISA ST,
358,1966550909,14519,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,ZULEMA ST,BATES ST,
359,31539457,15674,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,LOUISA ST,IROQUOIS WAY,
360,1098704780,5518,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,FORBES AVE,EULER WAY,
361,1943036720,17255,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,EULER WAY,FIFTH AVE,
362,1749774630,14198,Base Repair,,Completed,FAULKNER ST,2009,2009-05-11,HUXLEY ST,UNIVERSAL ST,
363,1897597361,746,Base Repair,Work Completed by DPW Contractor,Completed,SHERIDAN SQ,2015,2015-04-29,PENN AVE,KIRKWOOD ST,
364,1960559416,1883,Base Repair,Work Completed by DPW Contractor,Completed,FLATBUSH AVE,2015,2015-04-29,ROSSMORE AVE,REPEAL WAY,
365,961084001,6907,Base Repair,Work Completed by DPW Contractor,Completed,BROOK ST,2015,2015-04-29,DEAD END,TROST AVE,
366,1565589058,9765,Base Repair,Work Completed by DPW Contractor,Completed,NORMAN ST,2015,2015-04-29,OVERLOOK ST,BUENA VISTA ST,
367,1215118839,9799,Base Repair,Work Completed by DPW Contractor,Completed,N MATHILDA ST,2015,2015-04-29,BROWN WAY,YOUNG ST,
368,857339470,12577,Base Repair,Work Completed by DPW Contractor,Completed,EUREKA ST,2015,2015-04-29,AZTEC WAY,CRAIGHEAD ST,
369,737500486,12872,Base Repair,Work Completed by DPW Contractor,Completed,LOWELL ST,2015,2015-04-29,CARVER ST,POLK WAY,
370,1789709879,15301,Base Repair,Work Completed by DPW Contractor,Completed,SUCCESS ST,2015,2015-04-29,WINIFRED ST,DEAD END,
371,1776140269,15962,Base Repair,Work Completed by DPW Contractor,Completed,SOMERSET ST,2015,2015-04-29,CITY LIMIT,RUGBY ST,
372,735015924,19260,Base Repair,Work Completed by DPW Contractor,Completed,N EUCLID AVE,2015,2015-04-29,MATHEWS WAY,EAST LIBERTY BLVD,
373,1917298610,19261,Base Repair,Work Completed by DPW Contractor,Completed,EAST LIBERTY BLVD,2015,2015-04-29,N EUCLID AVE,N ST CLAIR ST,
374,1782057955,4561,Base Repair,Work Completed by DPW Contractor,Completed,PARKFIELD ST,2015,2015-04-27,RIOTA WAY,COPPERFIELD AVE,
375,768886826,6368,Base Repair,Work Completed by DPW Contractor,Completed,PARKFIELD ST,2015,2015-04-27,FAIRLAND ST,RIOTA WAY,
376,548429399,13740,Base Repair,Work Completed by DPW Contractor,Completed,PARKFIELD ST,2015,2015-04-27,DARTMORE ST,FAIRLAND ST,
377,1684283461,18007,Base Repair,Work Completed by DPW Contractor,Completed,PENN AVE,2015,2015-07-16,6TH ST,MENTOR AVE,
378,519031722,5417,Base Repair,Work Completed by DPW Contractor,Completed,PENN AVE,2015,2015-07-16,MENTOR AVE,CECIL PL,
379,1388503037,11361,Base Repair,Work Completed by DPW Contractor,Completed,PENN AVE,2015,2015-07-16,CECIL PL,STANWIX ST,
380,1579447176,827,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,BERKSHIRE AVE,TRELONA WAY,
381,550957835,1391,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,TRELONA WAY,CHELTON AVE,
382,600513216,7822,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,BAY RIDGE AVE,WOODBOURNE AVE,
383,1577258162,7142,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,HAREX WAY,BERKSHIRE AVE,
384,2099625395,14865,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,FORDHAM AVE,BAY RIDGE AVE,
385,2012686147,14298,Base Repair,,Completed,N EUCLID AVE,2015,2015-04-29,IONIC WAY,ELGIN ST,
386,980260001,16162,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,WOODBOURNE AVE,HAREX WAY,
387,593062540,13886,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,NORWICH AVE,VIADUCT WAY,
388,1326750825,1549,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,VIADUCT WAY,FORDHAM AVE,
389,1362102632,11785,Base Repair,Work Completed by DPW Contractor,Completed,RED OAK WAY,2015,2015-10-02,W SYCAMORE ST,PIERMONT ST,
390,1048464443,13637,Base Repair,Work Completed by DPW Contractor,Completed,RED OAK WAY,2015,2015-10-02,PIERMONT ST,VAUX WAY,
391,1988812066,16662,Base Repair,Work Completed by DPW Contractor,Completed,RED OAK WAY,2015,2015-10-02,VAUX WAY,VAUX WAY,
392,482140210,5163,Base Repair,Work Completed by DPW Contractor,Completed,SMITHFIELD ST,2015,2015-10-24,LIBERTY AVE,SEVENTH AVE,
393,1424011230,7339,Base Repair,Work Completed by DPW Contractor,Completed,SMITHFIELD ST,2015,2015-10-24,SIXTH AVE,OLIVER AVE,
394,1996187317,13243,Base Repair,Work Completed by DPW Contractor,Completed,SMITHFIELD ST,2015,2015-10-24,STRAWBERRY WAY,SIXTH AVE,
395,1119792642,17481,Base Repair,Work Completed by DPW Contractor,Completed,SMITHFIELD ST,2015,2015-10-24,SEVENTH AVE,STRAWBERRY WAY,
396,2029330613,4508,Base Repair,Work Completed by DPW Contractor,Completed,SOLWAY ST,2015,2015-05-13,ARCO WAY,COLMA WAY,
397,2127666734,15619,Base Repair,Work Completed by DPW Contractor,Completed,SOLWAY ST,2015,2015-05-13,S NEGLEY AVE,ARCO WAY,
398,1517244341,2441,Base Repair,Work Completed by DPW Contractor,Completed,SOLWAY ST,2015,2015-05-13,COLMA WAY,WIGHTMAN ST,
399,578320066,17591,Base Repair,Work Completed by DPW Contractor,Completed,ST JOSEPH WAY,2015,2015-08-28,DEAD END,ST THOMAS ST,
400,1592905263,18414,Base Repair,Work Completed by DPW Contractor,Completed,ST JOSEPH WAY,2015,2015-08-28,ST THOMAS ST,DEAD END,
401,1118327139,443,Base Repair,Work Completed by DPW Contractor,Completed,ST THOMAS ST,2015,2015-08-28,MONASTERY ST,ST JOPSEPH WAY,
402,979523824,6013,Base Repair,Work Completed by DPW Contractor,Completed,WOODMONT ST,2015,2015-05-13,BELLEROCK ST,MURDOCH RD,
403,481019818,6549,Base Repair,Work Completed by DPW Contractor,Completed,WOODMONT ST,2015,2015-05-13,ARCO WAY,COLMA WAY,
404,643322660,9160,Base Repair,Work Completed by DPW Contractor,Completed,WOODMONT ST,2015,2015-05-13,S NEGLEY AVE,ARCO WAY,
405,2128231989,1208,Base Repair,Work Completed by DPW Contractor,Completed,WOODMONT ST,2015,2015-05-13,COLMA WAY,WIGHTMAN ST,
406,365947079,8535,Base Repair,Work Completed by DPW Contractor,Completed,AYLESBORO AVE,2015,2015-06-25,VALMONT ST,S NEGLEY AVE,
407,1800013378,3987,Base Repair,,Completed,SALINE ST,2012,2012-11-13,DEAD END,BEECHWOOD BLVD,
408,1137607222,3664,Base Repair,,Completed,MORANGE RD,2011,2011-08-11,MUNCIE ST,NOBLESTOWN RD,
409,1120219307,10692,Base Repair,,Completed,DARLINGTON RD,2014,2014-06-10,SHADY AVE,MURRAY AVE,
410,2036744087,11267,Base Repair,,Completed,WENTWORTH AVE,2010,2010-06-14,RUTHERFORD AVE,BELASCO AVE,
411,685051530,15527,Base Repair,,Completed,NORTHUMBERLAND ST,2009,2009-08-11,ASBURY PL,MURRAY AVE,
412,1618726524,1757,Base Repair,,Completed,STEELE CT,2013,2013-06-18,DEAD END,KILBOURNE ST,
413,977828324,4476,Base Repair,,Completed,HIGHNOTE WAY,2009,2009-09-09,ANGLO WAY,LINNVIEW AVE,
414,413638971,2772,Base Repair,,Completed,NOLLHILL ST,2013,2013-08-06,DEAD END,CENTURY AVE,
415,1874736766,13321,Base Repair,,Completed,E ELIZABETH ST,2013,2013-06-18,GERTRUDE ST,SECOND AVE,
416,132375331,13645,Base Repair,,Completed,ONEIDA ST,2010,2010-06-02,GILMARTIN ST,PONKA WAY,
417,1099533084,13364,Base Repair,,Completed,SUNCREST ST,2010,2010-09-08,GEORGIA AVE,GRIMES AVE,
418,205559032,6686,Base Repair,,Completed,BRINWOOD AVE,2013,2013-11-08,CITY LIMIT,CUSTER AVE,
419,1476023657,1249,Base Repair,,Completed,ST JOSEPH ST,2009,2009-10-08,MOUNTAIN AVE,ORMSBY ST,
420,717373484,18795,Base Repair,,Completed,BRIGHTON RD,2012,2012-05-21,N TAYLOR AVE,OFFLEY WAY,
421,1462281168,11081,Base Repair,,Completed,E ELIZABETH ST,2013,2013-06-18,GLENWOOD AVE,GERTRUDE ST,
422,1404389736,5021,Base Repair,,Completed,ONEIDA ST,2010,2010-06-02,PIERMONT ST,PAWNEE ST,
423,2060329939,1763,Base Repair,,Completed,PAUL ST,2012,2012-06-22,OLDHAM ST,BOGGS AVE,
424,584369295,14660,Base Repair,,Completed,MAYVILLE AVE,2009,2009-07-15,DEAD END,LA MOINE ST,
425,351271110,11349,Base Repair,,Completed,SEMPLE ST,2010,2010-08-09,LOUISA ST,FRESCO WAY,
426,245914361,18384,Base Repair,,Completed,WELLESLEY AVE,2010,2010-05-14,BEATTY WAY,N EUCLID AVE,
427,1736228337,12973,Base Repair,,Completed,ONEIDA ST,2010,2010-06-02,BASIL WAY,GILMARTIN ST,
428,395266725,12824,Base Repair,,Completed,DANBURY ST,2010,2010-10-18,MARSHALL AVE,CRISPEN ST,
429,251259765,1264,Base Repair,,Completed,STEWART AVE,2010,2010-06-30,WINDFALL WAY,VIDA WAY,
430,848034444,18981,Base Repair,,Completed,MCDONALD ST,2010,2010-08-16,VENUS WAY,MEADOW ST,
431,1743170137,17047,Base Repair,,Completed,E ELIZABETH ST,2013,2013-06-18,ORINOCO ST,STEELE CT,
432,2070047916,17580,Base Repair,,Completed,PAUL ST,2012,2012-06-22,DEAD END,OLDHAM ST,
433,620823648,13867,Base Repair,,Completed,WESTMORELAND AVE,2010,2010-08-19,TOGA ST,SOMERSET ST,
434,1490858942,15636,Base Repair,,Completed,HARCUM WAY,2013,2013-11-07,DEAD END,S 30TH ST,
435,719886817,11456,Base Repair,,Completed,CARRINGTON ST,2014,2014-07-03,CHARLICK WAY,FEDERAL ST,
